store_id,shelf_id,sku_id,facings
3009,33,50511,1
3009,34,50836,1
3009,34,50886,1
3009,34,50506,1
3009,34,50391,1
3009,34,50600,1
3009,35,50542,1
3009,35,50892,1
3009,35,50311,1
3009,35,50447,1
3009,35,50086,1
3009,35,50554,1
3009,35,50215,1
3009,35,50403,1
3009,35,50670,1
3009,36,50292,1
3009,36,50664,1
3009,36,50628,1
3009,36,50449,1
3009,36,50673,1
3009,36,50122,1
3009,37,50189,1
3009,37,50315,1
3009,37,50831,1
3009,37,50996,1
3009,37,50767,1
3009,37,50918,1
3009,37,50335,1
3009,37,50707,1
3009,37,50803,1
3009,38,50929,1
3009,38,50697,1
3009,38,50685,1
3009,38,50960,1
3009,38,50027,1
3009,38,50754,1
3009,38,50727,1
3009,38,50484,1
3009,39,50277,1
3009,39,50237,1
3009,39,50761,1
3009,39,50165,1
3009,39,50692,1
3009,39,50373,1
3009,39,50913,1
3009,39,50690,1
3009,40,50591,1
3009,40,50441,1
3009,40,50377,1
3009,40,50902,1
3009,40,50808,1
3009,40,50822,1
3009,40,50589,1
3009,40,50590,1
3009,41,50890,1
3009,41,50094,1
3009,41,50527,1
3009,41,50858,1
3009,41,50118,1
3009,41,50343,1
3009,41,50723,1
3009,41,50491,1
3009,41,50641,1
3009,41,50867,1
3009,42,50580,1
3009,42,50879,1
3009,42,50320,1
3009,42,50176,1
3009,43,50169,1
3009,43,50472,1
3009,43,50805,1
3009,43,50587,1
3009,43,50074,1
3009,43,50348,1
3009,43,50642,1
3009,44,50577,1
3009,44,50420,1
3009,44,50042,1
3009,44,50487,1
3009,44,50818,1
3009,44,50516,1
3009,45,50659,1
3009,45,50775,1
3009,45,50456,1
3009,45,50778,1
3009,45,50839,1
3009,45,50360,1
3009,46,50014,1
3009,46,50124,1
3009,46,50490,1
3009,46,50290,1
3009,46,50438,1
3009,46,50392,1
3009,46,50588,1
3009,47,50414,1
3009,47,50882,1
3009,47,50953,1
3009,47,50997,1
3009,47,50809,1
3009,47,50530,1
3009,47,50821,1
3009,48,50100,1
3009,48,50514,1
3009,48,50130,1
3009,48,50021,1
3009,48,50489,1
3009,48,50270,1
3009,49,50772,1
3009,49,50790,1
3009,49,50037,1
3009,49,50854,1
3009,50,50782,1
3009,50,50469,1
3009,50,50907,1
3009,50,50357,1
3009,50,50421,1
3009,50,50884,1
3009,50,50908,1
3009,51,50725,1
3009,51,50144,1
3009,51,50140,1
3009,51,50207,1
3009,52,50562,1
3009,52,50853,1
3009,52,50204,1
3009,52,50024,1
3009,52,50763,1
3009,52,50375,1
3009,52,50314,1
3009,53,50540,1
3009,53,50796,1
3009,53,50134,1
3009,53,50987,1
3009,53,50649,1
3009,53,50544,1
3009,54,50797,1
3009,54,50005,1
3009,54,50733,1
3009,54,50291,1
3009,54,50810,1
3009,54,50155,1
3009,54,50205,1
3009,55,50742,1
3009,55,50998,1
3009,55,50957,1
3009,55,50930,1
3009,55,50712,1
3009,55,50088,1
3009,55,50934,1
3009,56,50771,1
3009,56,50327,1
3009,56,50056,1
3009,56,50240,1
3009,56,50849,1
3009,56,50317,1
3009,56,50529,1
3009,57,50390,1
3009,57,50533,1
3009,57,50656,1
3009,57,50923,1
3009,57,50570,1
3009,58,50250,1
3009,58,50492,1
3009,58,50143,1
3009,58,50927,1
3009,58,50175,1
3009,59,50157,1
3009,59,50328,1
3009,59,50145,1
3009,59,50870,1
3009,60,50236,1
3009,60,50644,1
3009,60,50380,1
3009,60,50269,1
3009,60,50010,1
3009,61,50816,1
3009,61,50273,1
3009,61,50163,1
3009,61,50662,1
3009,61,50938,1
3009,61,50016,1
3009,61,50330,1
3009,62,50459,1
3009,62,50520,1
3009,62,50302,1
3009,62,50800,1
3009,62,50887,1
3009,62,50710,1
3009,63,50897,1
3009,63,50197,1
3009,63,50730,1
3009,63,50988,1
3009,63,50909,1
3009,63,50323,1
3009,63,50509,1
3009,64,50510,1
3009,64,50284,1
3009,64,50606,1
3009,64,50430,1
3009,64,50701,1
3009,64,50585,1
3009,64,50090,1
3009,65,50064,1
3009,65,50942,1
3009,65,50700,1
3009,65,50104,1
3009,65,50067,1
3009,65,50222,1
3009,66,50911,1
3009,66,50272,1
3009,66,50720,1
3009,66,50334,1
3009,66,50962,1
3009,66,50382,1
3009,66,50551,1
3009,67,50948,1
3009,67,51000,1
3009,67,50618,1
3009,68,50594,1
3009,68,50939,1
3009,68,50443,1
3009,68,50200,1
3009,68,50148,1
3009,68,50684,1
3009,68,50916,1
3009,68,50624,1
3009,69,50945,1
3009,69,50721,1
3009,69,50050,1
3009,69,50841,1
3009,69,50682,1
3009,69,50416,1
3009,70,50001,1
3009,70,50303,1
3009,70,50874,1
3009,70,50958,1
3009,70,50102,1
3009,70,50108,1
3009,70,50615,1
3009,70,50399,1
3009,71,50418,1
3009,71,50906,1
3009,71,50550,1
3009,71,50462,1
3009,71,50002,1
3009,72,50254,1
3009,72,50525,1
3009,72,50081,1
3009,72,50450,1
3009,72,50702,1
3009,72,50744,1
3009,72,50786,1
3009,73,50499,1
3009,73,50985,1
3009,73,50172,1
3009,73,50629,1
3009,73,50268,1
3009,73,50162,1
3009,73,50028,1
3009,74,50932,1
3009,74,50440,1
3009,74,50362,1
3009,74,50045,1
3009,74,50242,1
3009,75,50190,1
3009,75,50574,1
3009,75,50333,1
3009,75,50546,1
3009,75,50488,1
3009,76,50937,1
3009,76,50632,1
3009,76,50310,1
3009,76,50092,1
3009,76,50313,1
3009,76,50881,1
3009,76,50030,1
3009,76,50768,1
3009,76,50746,1
3009,77,50246,1
3009,77,50329,1
3009,77,50182,1
3009,77,50483,1
3009,77,50068,1
3009,78,50137,1
3009,78,50203,1
3009,78,50573,1
3009,78,50026,1
3009,78,50249,1
3009,79,50150,1
3009,79,50739,1
3009,79,50545,1
3009,79,50905,1
3009,79,50033,1
3009,79,50671,1
3009,79,50804,1
3009,79,50495,1
3009,79,50264,1
3009,79,50969,1
3009,80,50678,1
3009,80,50408,1
3009,80,50901,1
3009,80,50347,1
3009,80,50133,1
3009,80,50563,1
3009,80,50220,1
3009,80,50627,1
3009,81,50411,1
3009,81,50549,1
3009,81,50711,1
3009,81,50860,1
3009,81,50346,1
3009,81,50344,1
3009,81,50427,1
3009,81,50565,1
3009,82,50013,1
3009,82,50453,1
3009,82,50954,1
3009,82,50553,1
3009,82,50352,1
3009,82,50855,1
3009,83,50194,1
3009,83,50196,1
3009,83,50279,1
3009,84,50972,1
3009,84,50895,1
3009,84,50123,1
3009,84,50827,1
3009,84,50751,1
3009,85,50276,1
3009,85,50454,1
3009,85,50073,1
3009,85,50260,1
3009,86,50567,1
3009,86,50397,1
3009,86,50823,1
3009,86,50817,1
3009,86,50994,1
3009,86,50135,1
3009,86,50889,1
3009,86,50428,1
3009,87,50611,1
3009,87,50470,1
3009,87,50840,1
3009,87,50306,1
3009,87,50029,1
3009,87,50604,1
3009,88,50117,1
3009,88,50185,1
3009,88,50022,1
3009,88,50688,1
3009,88,50780,1
3009,88,50425,1
3009,88,50745,1
3009,88,50871,1
3009,89,50651,1
3009,89,50875,1
3009,89,50521,1
3009,89,50806,1
3009,89,50683,1
3009,89,50243,1
3009,89,50417,1
3009,89,50471,1
3009,90,50340,1
3009,90,50715,1
3009,90,50735,1
3009,90,50634,1
3009,90,50188,1
3009,90,50208,1
3009,90,50955,1
3009,91,50636,1
3009,91,50747,1
3009,91,50765,1
3009,91,50774,1
3009,91,50164,1
3009,92,50235,1
3009,92,50750,1
3009,92,50460,1
3009,92,50412,1
3009,92,50142,1
3009,92,50477,1
3009,92,50904,1
3009,92,50052,1
3009,93,50661,1
3009,93,50517,1
3009,93,50496,1
3009,93,50964,1
3009,93,50474,1
3009,93,50126,1
3009,93,50324,1
3009,94,50851,1
3009,94,50679,1
3009,94,50211,1
3009,94,50857,1
3009,94,50078,1
3009,95,50633,1
3009,95,50371,1
3009,95,50612,1
3009,95,50048,1
3009,95,50361,1
3009,95,50445,1
3009,95,50152,1
3009,95,50318,1
3009,96,50515,1
3009,96,50436,1
3009,96,50561,1
3009,96,50444,1
3009,96,50297,1
3009,96,50372,1
3009,96,50482,1
3009,97,50743,1
3009,97,50467,1
3009,97,50066,1
3009,97,50578,1
3009,97,50432,1
3009,97,50405,1
3009,97,50171,1
3009,98,50547,1
3009,98,50687,1
3009,98,50241,1
3009,98,50952,1
3009,98,50888,1
3009,98,50791,1
3009,98,50082,1
3009,99,50502,1
3009,99,50873,1
3009,99,50693,1
3009,99,50262,1
3009,99,50174,1
3009,99,50783,1
3009,100,50493,1
3009,100,50984,1
3009,100,50114,1
3009,100,50974,1
3009,100,50103,1
3009,101,50512,1
3009,101,50381,1
3009,101,50131,1
3009,101,50579,1
3009,101,50153,1
3009,102,50762,1
3009,102,50940,1
3009,102,50308,1
3009,102,50193,1
3009,102,50388,1
3009,102,50975,1
3009,102,50160,1
3009,102,50257,1
3009,103,50098,1
3009,103,50226,1
3009,103,50248,1
3009,103,50543,1
3009,103,50630,1
3009,103,50991,1
3009,103,50177,1
3009,104,50518,1
3009,104,50374,1
3009,104,50266,1
3009,104,50956,1
3009,104,50219,1
3009,104,50753,1
3009,104,50507,1
3009,105,50568,1
3009,105,50676,1
3009,105,50336,1
3009,105,50980,1
3009,105,50917,1
3009,105,50653,1
3009,106,50537,1
3009,106,50448,1
3009,106,50749,1
3009,106,50051,1
3009,106,50128,1
3009,107,50366,1
3009,107,50089,1
3009,107,50065,1
3009,107,50824,1
3009,107,50312,1
3009,108,50635,1
3009,108,50961,1
3009,108,50280,1
3009,108,50217,1
3009,108,50476,1
3009,109,50393,1
3009,109,50289,1
3009,109,50681,1
3009,109,50275,1
3009,109,50704,1
3009,110,50519,1
3009,110,50178,1
3009,110,50258,1
3009,110,50159,1
3009,110,50864,1
3009,111,50830,1
3009,111,50112,1
3009,111,50724,1
3009,111,50245,1
3009,111,50898,1
3009,111,50168,1
3009,112,50931,1
3009,112,50479,1
3009,112,50435,1
3009,112,50039,1
3009,112,50061,1
3009,112,50486,1
3009,113,50034,1
3009,113,50705,1
3009,113,50409,1
3009,113,50369,1
3009,113,50023,1
3009,113,50621,1
3009,114,50044,1
3009,114,50057,1
3009,114,50648,1
3009,114,50914,1
3009,114,50703,1
3009,114,50400,1
3009,114,50394,1
3009,115,50413,1
3009,115,50401,1
3009,115,50338,1
3009,115,50011,1
3009,115,50973,1
3009,115,50006,1
3009,115,50210,1
3009,116,50883,1
3009,116,50047,1
3009,116,50083,1
3009,116,50924,1
3009,117,50038,1
3009,117,50099,1
3009,117,50637,1
3009,117,50877,1
3009,117,50576,1
3009,117,50650,1
3009,118,50845,1
3009,118,50843,1
3009,118,50680,1
3009,118,50597,1
3009,118,50404,1
3009,118,50876,1
3009,118,50125,1
3009,119,50963,1
3009,119,50920,1
3009,119,50395,1
3009,119,50844,1
3009,119,50979,1
3009,120,50139,1
3009,120,50732,1
3009,120,50602,1
3009,120,50121,1
3009,120,50921,1
3009,120,50532,1
3009,120,50675,1
3009,120,50528,1
3009,121,50004,1
3009,121,50666,1
3009,121,50298,1
3009,121,50170,1
3009,121,50212,1
3009,122,50406,1
3009,122,50837,1
3009,122,50595,1
3009,122,50523,1
3009,122,50694,1
3009,123,50062,1
3009,123,50741,1
3009,123,50582,1
3009,123,50999,1
3009,123,50498,1
3009,123,50326,1
3009,123,50555,1
3009,124,50714,1
3009,124,50379,1
3009,124,50253,1
3009,124,50500,1
3009,124,50572,1
3009,124,50252,1
3009,124,50784,1
3009,125,50868,1
3009,125,50826,1
3009,125,50446,1
3009,125,50950,1
3009,125,50584,1
3009,126,50640,1
3009,126,50183,1
3009,126,50552,1
3009,126,50265,1
3009,126,50075,1
3009,126,50012,1
3009,126,50989,1
3009,126,50995,1
3009,127,50847,1
3009,127,50213,1
3009,127,50983,1
3009,127,50331,1
3009,127,50538,1
3009,127,50389,1
3009,128,50199,1
3009,128,50221,1
3009,128,50792,1
3009,128,50936,1
3009,128,50992,1
3009,128,50970,1
3009,129,50364,1
3009,129,50285,1
3009,129,50288,1
3009,129,50760,1
3009,129,50946,1
3009,129,50402,1
3009,130,50419,1
3009,130,50146,1
3009,130,50385,1
3009,130,50691,1
3009,130,50227,1
3009,130,50811,1
3009,130,50560,1
3009,130,50007,1
3009,131,50473,1
3009,131,50437,1
3009,131,50639,1
3009,131,50726,1
3009,131,50120,1
3009,131,50815,1
3009,132,50319,1
3009,132,50943,1
3009,132,50201,1
3009,132,50070,1
3009,132,50309,1
3009,132,50891,1
3009,133,50293,1
3009,133,50508,1
3009,133,50127,1
3009,133,50941,1
3009,133,50862,1
3009,134,50757,1
3009,134,50834,1
3009,134,50426,1
3009,134,50433,1
3009,134,50464,1
3009,134,50654,1
3009,134,50609,1
3009,135,50231,1
3009,135,50993,1
3009,135,50233,1
3009,135,50043,1
3009,135,50224,1
3009,135,50296,1
3009,136,50951,1
3009,136,50442,1
3009,136,50986,1
3009,136,50581,1
3009,136,50147,1
3009,137,50149,1
3009,137,50076,1
3009,137,50287,1
3009,137,50107,1
3009,137,50234,1
3009,137,50386,1
3009,137,50113,1
3009,138,50593,1
3009,138,50835,1
3009,138,50850,1
3009,138,50696,1
3009,138,50003,1
3009,138,50232,1
3009,138,50893,1
3009,138,50922,1
3009,139,50947,1
3009,139,50055,1
3009,139,50758,1
3009,139,50848,1
3009,139,50109,1
3009,139,50647,1
3009,139,50025,1
3009,139,50497,1
3009,139,50524,1
3009,140,50899,1
3009,140,50722,1
3009,140,50230,1
3009,140,50059,1
3009,140,50091,1
3009,140,50206,1
3009,141,50031,1
3009,141,50349,1
3009,141,50617,1
3009,141,50872,1
3009,142,50717,1
3009,142,50294,1
3009,142,50054,1
3009,142,50455,1
3009,142,50799,1
3009,142,50466,1
3009,142,50368,1
3009,142,50041,1
3009,143,50698,1
3009,143,50713,1
3009,143,50535,1
3009,143,50184,1
3009,143,50825,1
3009,143,50069,1
3009,144,50976,1
3009,144,50238,1
3009,144,50645,1
3009,144,50616,1
3009,145,50271,1
3009,145,50166,1
3009,145,50351,1
3009,145,50759,1
3009,145,50431,1
3009,146,50009,1
3009,146,50869,1
3009,146,50458,1
3009,146,50504,1
3009,146,50228,1
3009,146,50599,1
3009,147,50187,1
3009,147,50788,1
3009,147,50896,1
3009,147,50779,1
3009,147,50465,1
3009,147,50342,1
3009,147,50358,1
3009,148,50020,1
3009,148,50668,1
3009,148,50251,1
3009,148,50180,1
3009,148,50110,1
3009,148,50018,1
3009,149,50586,1
3009,149,50575,1
3009,149,50356,1
3009,149,50944,1
3009,149,50566,1
3009,150,50154,1
3009,150,50801,1
3009,150,50195,1
3009,150,50559,1
3009,150,50798,1
3009,150,50885,1
3009,150,50214,1
3010,1,50125,1
3010,1,50237,1
3010,1,50995,1
3010,1,50386,1
3010,1,50456,1
3010,2,50888,1
3010,2,50233,1
3010,2,50666,1
3010,2,50891,1
3010,2,50859,1
3010,2,50600,1
3010,3,50131,1
3010,3,50350,1
3010,3,50890,1
3010,3,50801,1
3010,3,50760,1
3010,3,50119,1
3010,4,50670,1
3010,4,50461,1
3010,4,50435,1
3010,4,50816,1
3010,4,50599,1
3010,4,50887,1
3010,4,50049,1
3010,4,50936,1
3010,4,50307,1
3010,4,50165,1
3010,5,50973,1
3010,5,50724,1
3010,5,50669,1
3010,5,50965,1
3010,5,50643,1
3010,5,50273,1
3010,5,50787,1
3010,6,50406,1
3010,6,50632,1
3010,6,50100,1
3010,6,50567,1
3010,6,50676,1
3010,7,50871,1
3010,7,50594,1
3010,7,50638,1
3010,7,50879,1
3010,7,50916,1
3010,7,50610,1
3010,8,50094,1
3010,8,50713,1
3010,8,50538,1
3010,8,50097,1
3010,8,50046,1
3010,8,50355,1
3010,9,50566,1
3010,9,50961,1
3010,9,50425,1
3010,9,50415,1
3010,9,50012,1
3010,9,50981,1
3010,9,50956,1
3010,9,50087,1
3010,9,50184,1
3010,10,50649,1
3010,10,50245,1
3010,10,50025,1
3010,10,50289,1
3010,10,50534,1
3010,10,50690,1
3010,10,50516,1
3010,10,50782,1
3010,11,50634,1
3010,11,50114,1
3010,11,50580,1
3010,11,50306,1
3010,11,50374,1
3010,11,50437,1
3010,12,50326,1
3010,12,50718,1
3010,12,50974,1
3010,12,50113,1
3010,12,50322,1
3010,12,50418,1
3010,13,50652,1
3010,13,50912,1
3010,13,50433,1
3010,13,50694,1
3010,13,50996,1
3010,13,50468,1
3010,14,50588,1
3010,14,50341,1
3010,14,50679,1
3010,14,50502,1
3010,14,50183,1
3010,14,50079,1
3010,14,50769,1
3010,15,50777,1
3010,15,50327,1
3010,15,50482,1
3010,15,50305,1
3010,15,50438,1
3010,16,50151,1
3010,16,50173,1
3010,16,50143,1
3010,16,50209,1
3010,16,50616,1
3010,16,50994,1
3010,17,50230,1
3010,17,50629,1
3010,17,50622,1
3010,17,50886,1
3010,17,50117,1
3010,17,50885,1
3010,17,50741,1
3010,17,50510,1
3010,17,50527,1
3010,18,50276,1
3010,18,50479,1
3010,18,50137,1
3010,18,50721,1
3010,18,50363,1
3010,19,50330,1
3010,19,50716,1
3010,19,50158,1
3010,19,50732,1
3010,19,50808,1
3010,19,50207,1
3010,20,50077,1
3010,20,50839,1
3010,20,50717,1
3010,20,50474,1
3010,21,50511,1
3010,21,50812,1
3010,21,50572,1
3010,21,50821,1
3010,21,50141,1
3010,21,50609,1
3010,21,50029,1
3010,22,50473,1
3010,22,50039,1
3010,22,50553,1
3010,22,50513,1
3010,22,50864,1
3010,23,50818,1
3010,23,50934,1
3010,23,50466,1
3010,23,50348,1
3010,23,50248,1
3010,23,50335,1
3010,23,50357,1
3010,24,50282,1
3010,24,50677,1
3010,24,50499,1
3010,24,50570,1
3010,24,50145,1
3010,24,50930,1
3010,25,50070,1
3010,25,50605,1
3010,25,50737,1
3010,25,50966,1
3010,25,50110,1
3010,25,50848,1
3010,26,50997,1
3010,26,50849,1
3010,26,50646,1
3010,26,50626,1
3010,26,50917,1
3010,26,50688,1
3010,26,50492,1
3010,26,50325,1
3010,27,50931,1
3010,27,50392,1
3010,27,50746,1
3010,27,50701,1
3010,27,50826,1
3010,27,50541,1
3010,27,50231,1
3010,28,50196,1
3010,28,50017,1
3010,28,50486,1
3010,28,50417,1
3010,28,50138,1
3010,29,50730,1
3010,29,50772,1
3010,29,50189,1
3010,29,50462,1
3010,29,50219,1
3010,30,50830,1
3010,30,50639,1
3010,30,50708,1
3010,30,50571,1
3010,30,50601,1
3010,30,50775,1
3010,30,50633,1
3010,30,50747,1
3010,30,50803,1
3010,31,50842,1
3010,31,50193,1
3010,31,50339,1
3010,31,51000,1
3010,31,50618,1
3010,32,50210,1
3010,32,50240,1
3010,32,50294,1
3010,32,50381,1
3010,32,50938,1
3010,32,50862,1
3010,32,50971,1
3010,33,50525,1
3010,33,50806,1
3010,33,50413,1
3010,33,50135,1
3010,33,50432,1
3010,33,50509,1
3010,34,50564,1
3010,34,50051,1
3010,34,50099,1
3010,34,50251,1
3010,35,50969,1
3010,35,50878,1
3010,35,50781,1
3010,35,50557,1
3010,35,50264,1
3010,35,50581,1
3010,36,50454,1
3010,36,50112,1
3010,36,50225,1
3010,36,50253,1
3010,36,50024,1
3010,36,50758,1
3010,37,50982,1
3010,37,50118,1
3010,37,50328,1
3010,37,50948,1
3010,37,50018,1
3010,37,50507,1
3010,37,50212,1
3010,38,50444,1
3010,38,50129,1
3010,38,50155,1
3010,38,50584,1
3010,39,50365,1
3010,39,50316,1
3010,39,50299,1
3010,39,50469,1
3010,39,50281,1
3010,39,50954,1
3010,39,50166,1
3010,39,50695,1
3010,40,50815,1
3010,40,50232,1
3010,40,50662,1
3010,40,50208,1
3010,40,50089,1
3010,40,50591,1
3010,40,50220,1
3010,40,50700,1
3010,40,50369,1
3010,41,50202,1
3010,41,50393,1
3010,41,50191,1
3010,41,50795,1
3010,41,50186,1
3010,41,50260,1
3010,41,50139,1
3010,42,50641,1
3010,42,50105,1
3010,42,50508,1
3010,42,50398,1
3010,42,50076,1
3010,42,50228,1
3010,42,50171,1
3010,43,50261,1
3010,43,50727,1
3010,43,50460,1
3010,43,50696,1
3010,43,50422,1
3010,43,50162,1
3010,44,50072,1
3010,44,50866,1
3010,44,50667,1
3010,44,50489,1
3010,44,50301,1
3010,44,50167,1
3010,45,50684,1
3010,45,50704,1
3010,45,50937,1
3010,45,50791,1
3010,46,50923,1
3010,46,50873,1
3010,46,50488,1
3010,46,50617,1
3010,46,50593,1
3010,46,50647,1
3010,46,50292,1
3010,47,50914,1
3010,47,50324,1
3010,47,50802,1
3010,47,50834,1
3010,47,50706,1
3010,47,50081,1
3010,47,50268,1
3010,47,50654,1
3010,47,50757,1
3010,48,50195,1
3010,48,50819,1
3010,48,50881,1
3010,48,50911,1
3010,48,50315,1
3010,48,50122,1
3010,48,50623,1
3010,49,50551,1
3010,49,50657,1
3010,49,50347,1
3010,49,50249,1
3010,49,50431,1
3010,49,50060,1
3010,49,50424,1
3010,50,50441,1
3010,50,50181,1
3010,50,50585,1
3010,50,50723,1
3010,50,50933,1
3010,51,50770,1
3010,51,50712,1
3010,51,50148,1
3010,51,50056,1
3010,51,50484,1
3010,51,50990,1
3010,51,50857,1
3010,52,50895,1
3010,52,50944,1
3010,52,50674,1
3010,52,50443,1
3010,52,50448,1
3010,52,50728,1
3010,53,50960,1
3010,53,50238,1
3010,53,50308,1
3010,53,50058,1
3010,53,50397,1
3010,53,50412,1
3010,53,50921,1
3010,53,50751,1
3010,54,50464,1
3010,54,50497,1
3010,54,50066,1
3010,54,50065,1
3010,54,50463,1
3010,55,50847,1
3010,55,50067,1
3010,55,50705,1
3010,55,50494,1
3010,55,50480,1
3010,56,50549,1
3010,56,50711,1
3010,56,50391,1
3010,56,50423,1
3010,56,50586,1
3010,56,50899,1
3010,56,50126,1
3010,56,50069,1
3010,57,50575,1
3010,57,50059,1
3010,57,50512,1
3010,57,50867,1
3010,58,50752,1
3010,58,50597,1
3010,58,50356,1
3010,58,50653,1
3010,59,50661,1
3010,59,50733,1
3010,59,50455,1
3010,59,50161,1
3010,59,50603,1
3010,59,50563,1
3010,59,50313,1
3010,59,50362,1
3010,60,50554,1
3010,60,50946,1
3010,60,50825,1
3010,60,50043,1
3010,60,50290,1
3010,60,50286,1
3010,60,50111,1
3010,61,50116,1
3010,61,50223,1
3010,61,50352,1
3010,61,50587,1
3010,61,50042,1
3010,62,50239,1
3010,62,50041,1
3010,62,50204,1
3010,62,50925,1
3010,62,50478,1
3010,62,50267,1
3010,63,50872,1
3010,63,50901,1
3010,63,50256,1
3010,63,50270,1
3010,64,50027,1
3010,64,50014,1
3010,64,50147,1
3010,64,50922,1
3010,64,50318,1
3010,64,50949,1
3010,64,50702,1
3010,64,50053,1
3010,65,50246,1
3010,65,50767,1
3010,65,50744,1
3010,65,50157,1
3010,65,50897,1
3010,66,50529,1
3010,66,50351,1
3010,66,50505,1
3010,66,50009,1
3010,67,50578,1
3010,67,50905,1
3010,67,50345,1
3010,67,50254,1
3010,67,50180,1
3010,67,50742,1
3010,67,50457,1
3010,67,50085,1
3010,68,50523,1
3010,68,50608,1
3010,68,50349,1
3010,68,50302,1
3010,68,50745,1
3010,68,50436,1
3010,68,50108,1
3010,68,50955,1
3010,68,50378,1
3010,69,50614,1
3010,69,50519,1
3010,69,50833,1
3010,69,50304,1
3010,69,50756,1
3010,69,50470,1
3010,69,50078,1
3010,69,50528,1
3010,70,50003,1
3010,70,50182,1
3010,70,50359,1
3010,70,50213,1
3010,70,50203,1
3010,70,50168,1
3010,71,50932,1
3010,71,50447,1
3010,71,50993,1
3010,71,50127,1
3010,71,50414,1
3010,71,50703,1
3010,71,50544,1
3010,72,50743,1
3010,72,50367,1
3010,72,50153,1
3010,72,50851,1
3010,72,50475,1
3010,72,50170,1
3010,72,50030,1
3010,72,50985,1
3010,72,50620,1
3010,72,50953,1
3010,73,50262,1
3010,73,50918,1
3010,73,50163,1
3010,73,50573,1
3010,73,50779,1
3010,73,50828,1
3010,73,50337,1
3010,74,50893,1
3010,74,50811,1
3010,74,50400,1
3010,74,50550,1
3010,74,50682,1
3010,74,50855,1
3010,75,50699,1
3010,75,50215,1
3010,75,50714,1
3010,75,50459,1
3010,76,50707,1
3010,76,50560,1
3010,76,50793,1
3010,76,50731,1
3010,76,50004,1
3010,76,50539,1
3010,76,50449,1
3010,76,50598,1
3010,76,50419,1
3010,77,50430,1
3010,77,50780,1
3010,77,50044,1
3010,77,50124,1
3010,77,50607,1
3010,77,50606,1
3010,78,50810,1
3010,78,50259,1
3010,78,50370,1
3010,78,50179,1
3010,79,50884,1
3010,79,50850,1
3010,79,50224,1
3010,79,50291,1
3010,79,50898,1
3010,79,50063,1
3010,80,50340,1
3010,80,50725,1
3010,80,50831,1
3010,80,50020,1
3010,80,50317,1
3010,80,50928,1
3010,80,50010,1
3010,80,50396,1
3010,80,50569,1
3010,81,50556,1
3010,81,50548,1
3010,81,50517,1
3010,81,50612,1
3010,81,50146,1
3010,81,50265,1
3010,81,50521,1
3010,81,50659,1
3010,82,50722,1
3010,82,50813,1
3010,82,50487,1
3010,82,50856,1
3010,82,50537,1
3010,83,50546,1
3010,83,50426,1
3010,83,50388,1
3010,83,50555,1
3010,84,50962,1
3010,84,50007,1
3010,84,50939,1
3010,84,50379,1
3010,84,50216,1
3010,84,50310,1
3010,85,50221,1
3010,85,50958,1
3010,85,50809,1
3010,85,50559,1
3010,86,50915,1
3010,86,50522,1
3010,86,50964,1
3010,86,50729,1
3010,86,50655,1
3010,86,50257,1
3010,87,50735,1
3010,87,50275,1
3010,87,50185,1
3010,87,50247,1
3010,87,50032,1
3010,88,50784,1
3010,88,50943,1
3010,88,50547,1
3010,88,50285,1
3010,88,50297,1
3010,88,50198,1
3010,89,50074,1
3010,89,50824,1
3010,89,50668,1
3010,89,50976,1
3010,89,50390,1
3010,89,50445,1
3010,89,50715,1
3010,90,50346,1
3010,90,50615,1
3010,90,50298,1
3010,90,50329,1
3010,90,50776,1
3010,90,50377,1
3010,90,50035,1
3010,90,50091,1
3010,91,50243,1
3010,91,50090,1
3010,91,50278,1
3010,91,50255,1
3010,91,50477,1
3010,91,50797,1
3010,92,50190,1
3010,92,50789,1
3010,92,50761,1
3010,92,50664,1
3010,92,50008,1
3010,92,50628,1
3010,93,50800,1
3010,93,50820,1
3010,93,50681,1
3010,93,50863,1
3010,93,50258,1
3010,93,50442,1
3010,94,50963,1
3010,94,50200,1
3010,94,50174,1
3010,94,50945,1
3010,94,50987,1
3010,95,50827,1
3010,95,50736,1
3010,95,50759,1
3010,95,50562,1
3010,95,50750,1
3010,96,50970,1
3010,96,50037,1
3010,96,50465,1
3010,96,50991,1
3010,97,50061,1
3010,97,50142,1
3010,97,50295,1
3010,97,50314,1
3010,97,50062,1
3010,97,50858,1
3010,97,50583,1
3010,97,50134,1
3010,97,50373,1
3010,98,50853,1
3010,98,50206,1
3010,98,50675,1
3010,98,50868,1
3010,98,50038,1
3010,98,50860,1
3010,99,50950,1
3010,99,50389,1
3010,99,50524,1
3010,99,50531,1
3010,99,50336,1
3010,99,50579,1
3010,99,50870,1
3010,100,50194,1
3010,100,50902,1
3010,100,50957,1
3010,100,50648,1
3010,100,50082,1
3010,101,50403,1
3010,101,50709,1
3010,101,50518,1
3010,101,50452,1
3010,101,50514,1
3010,101,50408,1
3010,101,50501,1
3010,101,50576,1
3010,101,50989,1
3010,102,50763,1
3010,102,50874,1
3010,102,50096,1
3010,102,50894,1
3010,102,50086,1
3010,102,50280,1
3010,103,50040,1
3010,103,50128,1
3010,103,50798,1
3010,103,50427,1
3010,103,50540,1
3010,103,50366,1
3010,103,50410,1
3010,104,50754,1
3010,104,50150,1
3010,104,50804,1
3010,104,50073,1
3010,104,50045,1
