date,store_id,sku_id,units_sold,revenue,margin
2024-07-06,3001,50489,11,745.25,212.96
2024-07-06,3001,50055,11,270.93,77.44
2024-07-06,3001,50900,7,124.67,35.63
2024-07-06,3001,50023,3,55.41,15.84
2024-07-06,3001,50652,3,132.54,37.86
2024-07-06,3001,50002,3,64.8,18.51
2024-07-06,3001,50792,3,114.24,32.64
2024-07-06,3001,50517,3,203.37,58.11
2024-07-06,3001,50237,7,181.72,51.94
2024-07-06,3001,50336,11,495.55,141.57
2024-07-06,3001,50966,11,641.08,183.15
2024-07-06,3001,50749,7,455.42,130.13
2024-07-06,3001,50574,15,891.0,254.55
2024-07-06,3001,50621,7,288.19,82.32
2024-07-06,3001,50473,3,106.17,30.33
2024-07-06,3001,50561,7,142.03,40.6
2024-07-06,3001,50826,3,196.32,56.1
2024-07-06,3001,50886,3,156.87,44.82
2024-07-06,3001,50684,7,318.29,90.93
2024-07-06,3001,50950,3,147.24,42.06
2024-07-06,3001,50921,3,69.96,19.98
2024-07-06,3001,50578,3,128.64,36.75
2024-07-06,3001,50457,3,59.88,17.1
2024-07-06,3001,50381,15,450.9,128.85
2024-07-06,3001,50788,3,42.24,12.06
2024-07-06,3001,50104,3,133.77,38.22
2024-07-06,3001,50847,15,226.8,64.8
2024-07-06,3001,50477,18,229.86,65.7
2024-07-06,3002,50169,3,44.76,12.78
2024-07-06,3002,50427,11,77.33,22.11
2024-07-06,3002,50403,15,522.9,149.4
2024-07-06,3002,50354,7,470.61,134.47
2024-07-06,3002,50718,11,215.16,61.49
2024-07-06,3002,50994,7,459.69,131.32
2024-07-06,3002,50058,3,71.16,20.34
2024-07-06,3002,50368,7,207.55,59.29
2024-07-06,3002,50627,15,621.6,177.6
2024-07-06,3002,50342,7,117.11,33.46
2024-07-06,3002,50832,11,659.01,188.32
2024-07-06,3002,50176,11,568.37,162.36
2024-07-06,3002,50911,11,441.65,126.17
2024-07-06,3002,50252,3,102.57,29.31
2024-07-06,3002,50946,7,152.46,43.54
2024-07-06,3002,50037,3,115.05,32.88
2024-07-06,3002,50522,15,442.2,126.3
2024-07-06,3002,50401,3,89.85,25.68
2024-07-06,3002,50322,3,53.58,15.3
2024-07-06,3002,50195,7,377.79,107.94
2024-07-06,3002,50738,7,397.88,113.68
2024-07-06,3002,50792,3,114.24,32.64
2024-07-06,3002,50237,3,77.88,22.26
2024-07-06,3002,50073,3,188.79,53.94
2024-07-06,3002,50916,7,276.64,79.03
2024-07-06,3002,50846,7,215.18,61.46
2024-07-06,3002,50570,7,429.45,122.71
2024-07-06,3002,50206,3,46.29,13.23
2024-07-06,3002,50061,3,47.79,13.65
2024-07-06,3002,50196,15,717.6,205.05
2024-07-06,3002,50081,7,271.67,77.63
2024-07-06,3002,50475,11,398.09,113.74
2024-07-06,3002,50490,11,592.13,169.18
2024-07-06,3002,50429,7,310.17,88.62
2024-07-06,3002,50958,22,654.28,187.0
2024-07-06,3002,50063,11,548.57,156.75
2024-07-06,3002,50595,3,32.04,9.15
2024-07-06,3002,50869,7,266.07,76.02
2024-07-06,3002,50270,3,143.94,41.13
2024-07-06,3002,50019,3,204.21,58.35
2024-07-06,3002,50596,7,251.37,71.82
2024-07-06,3002,50292,7,96.11,27.44
2024-07-06,3002,50536,11,222.64,63.58
2024-07-06,3002,50136,15,582.6,166.5
2024-07-06,3002,50497,3,180.21,51.48
2024-07-06,3002,50392,7,218.47,62.44
2024-07-06,3002,50731,7,232.47,66.43
2024-07-06,3002,50528,7,213.57,61.04
2024-07-06,3002,50603,7,186.27,53.2
2024-07-06,3002,50822,3,39.48,11.28
2024-07-06,3002,50866,3,128.82,36.81
2024-07-06,3002,50862,3,96.51,27.57
2024-07-06,3002,50725,11,317.24,90.64
2024-07-06,3002,50859,7,57.4,16.38
2024-07-06,3002,50311,7,290.29,82.95
2024-07-06,3002,50301,11,601.7,171.93
2024-07-06,3002,50585,7,258.79,73.92
2024-07-06,3002,50312,15,649.8,185.7
2024-07-06,3002,50377,3,188.91,53.97
2024-07-06,3002,50289,11,428.01,122.32
2024-07-06,3002,50095,7,366.52,104.72
2024-07-06,3002,50375,3,83.25,23.79
2024-07-06,3002,50162,3,125.49,35.85
2024-07-06,3002,50302,3,46.17,13.2
2024-07-06,3002,50703,11,387.2,110.66
2024-07-06,3002,50899,3,111.93,31.98
2024-07-06,3002,50402,3,40.92,11.7
2024-07-06,3002,50836,11,246.73,70.51
2024-07-06,3002,50669,11,361.57,103.29
2024-07-06,3002,50756,3,41.4,11.82
2024-07-06,3002,50041,7,196.7,56.21
2024-07-06,3002,50164,3,203.73,58.2
2024-07-06,3002,50517,15,1016.85,290.55
2024-07-06,3002,50235,15,209.1,59.7
2024-07-06,3002,50173,15,263.4,75.3
2024-07-06,3002,50826,7,458.08,130.9
2024-07-06,3002,50319,3,95.67,27.33
2024-07-06,3002,50942,3,45.03,12.87
2024-07-06,3002,50648,3,100.89,28.83
2024-07-06,3002,50268,15,1033.2,295.2
2024-07-06,3002,50412,3,143.46,40.98
2024-07-06,3002,50635,3,203.58,58.17
2024-07-06,3002,50540,7,76.16,21.77
2024-07-06,3002,50679,15,939.3,268.35
2024-07-06,3002,50419,3,95.79,27.36
2024-07-06,3002,50436,15,298.35,85.2
2024-07-06,3002,50243,22,1338.92,382.58
2024-07-06,3002,50062,7,195.72,55.93
2024-07-06,3002,50253,18,744.48,212.76
2024-07-06,3002,50449,7,264.32,75.53
2024-07-06,3002,50657,3,23.1,6.6
2024-07-06,3002,50857,3,118.65,33.9
2024-07-06,3002,50954,3,64.44,18.42
2024-07-06,3002,50771,11,571.78,163.35
2024-07-06,3002,50947,7,310.24,88.62
2024-07-06,3002,50390,7,199.85,57.12
2024-07-06,3002,50922,3,204.84,58.53
2024-07-06,3002,50388,15,115.5,33.0
2024-07-06,3002,50735,11,240.68,68.75
2024-07-06,3002,50245,3,200.01,57.15
2024-07-06,3003,50519,3,168.12,48.03
2024-07-06,3003,50538,3,65.49,18.72
2024-07-06,3003,50795,3,153.06,43.74
2024-07-06,3003,50972,3,114.03,32.58
2024-07-06,3003,50040,4,244.6,69.88
2024-07-06,3003,50396,6,412.26,117.78
2024-07-06,3003,50944,1,62.26,17.79
2024-07-06,3003,50608,1,44.07,12.59
2024-07-06,3003,50440,3,145.2,41.49
2024-07-06,3003,50619,6,403.02,115.14
2024-07-06,3003,50533,4,145.56,41.6
2024-07-06,3003,50242,3,25.92,7.41
2024-07-06,3003,50065,6,159.78,45.66
2024-07-06,3003,50422,3,174.54,49.86
2024-07-06,3003,50175,1,26.12,7.46
2024-07-06,3003,50928,1,31.72,9.06
2024-07-06,3003,50151,6,283.14,80.88
2024-07-06,3003,50524,7,189.42,54.11
2024-07-06,3003,50801,3,25.65,7.32
2024-07-06,3003,50026,1,33.31,9.52
2024-07-06,3003,50181,1,10.39,2.97
2024-07-06,3003,50372,3,107.55,30.72
2024-07-06,3003,50483,1,68.92,19.69
2024-07-06,3003,50093,3,149.73,42.78
2024-07-06,3003,50458,1,15.99,4.57
2024-07-06,3003,50555,3,174.39,49.83
2024-07-06,3003,50758,3,130.08,37.17
2024-07-06,3003,50486,3,203.88,58.26
2024-07-06,3003,50320,7,452.69,129.36
2024-07-06,3003,50836,4,89.72,25.64
2024-07-06,3003,50110,3,125.34,35.82
2024-07-06,3003,50373,1,25.52,7.29
2024-07-06,3003,50308,1,15.13,4.32
2024-07-06,3003,50163,3,80.1,22.89
2024-07-06,3003,50693,3,193.2,55.2
2024-07-06,3003,50265,4,263.04,75.16
2024-07-06,3003,50281,1,18.28,5.22
2024-07-06,3003,50552,6,66.3,18.96
2024-07-06,3003,50568,3,151.2,43.2
2024-07-06,3003,50634,1,18.9,5.4
2024-07-06,3003,50051,3,32.46,9.27
2024-07-06,3003,50420,6,356.34,101.82
2024-07-06,3003,50350,3,35.07,10.02
2024-07-06,3003,50294,3,81.48,23.28
2024-07-06,3003,50209,4,99.4,28.4
2024-07-06,3003,50078,1,20.72,5.92
2024-07-06,3003,50937,1,69.69,19.91
2024-07-06,3003,50742,3,181.14,51.75
2024-07-06,3003,50482,3,92.94,26.55
2024-07-06,3003,50607,7,82.32,23.52
2024-07-06,3003,50617,4,175.24,50.08
2024-07-06,3003,50875,4,92.84,26.52
2024-07-06,3003,50224,3,80.97,23.13
2024-07-06,3003,50865,6,221.16,63.18
2024-07-06,3003,50009,6,183.36,52.38
2024-07-06,3003,50674,1,58.27,16.65
2024-07-06,3003,50959,6,95.76,27.36
2024-07-06,3003,50101,1,55.61,15.89
2024-07-06,3003,50021,4,134.08,38.32
2024-07-06,3003,50384,1,61.19,17.48
2024-07-06,3003,50385,3,120.87,34.53
2024-07-06,3003,50461,4,128.4,36.68
2024-07-06,3003,50613,7,161.0,45.99
2024-07-06,3003,50840,3,164.55,47.01
2024-07-06,3003,50695,1,61.63,17.61
2024-07-06,3003,50022,1,24.42,6.98
2024-07-06,3003,50365,9,518.85,148.23
2024-07-06,3003,50205,7,77.7,22.19
2024-07-06,3003,50848,4,277.52,79.28
2024-07-06,3003,50652,1,44.18,12.62
2024-07-06,3003,50212,4,148.52,42.44
2024-07-06,3003,50297,3,81.93,23.4
2024-07-06,3003,50285,1,15.89,4.54
2024-07-06,3003,50870,3,167.97,48.0
2024-07-06,3003,50338,1,29.92,8.55
2024-07-06,3003,50645,3,201.72,57.63
2024-07-06,3003,50472,3,131.76,37.65
2024-07-06,3003,50464,4,220.24,62.92
2024-07-06,3003,50628,3,145.32,41.52
2024-07-06,3003,50914,4,126.88,36.24
2024-07-06,3003,50571,4,224.44,64.12
2024-07-06,3003,50276,4,248.48,71.0
2024-07-06,3003,50038,6,378.06,108.0
2024-07-06,3003,50833,4,244.28,69.8
2024-07-06,3003,50658,3,41.04,11.73
2024-07-06,3003,50233,9,396.81,113.4
2024-07-06,3003,50076,4,32.24,9.2
2024-07-06,3003,50962,3,104.04,29.73
2024-07-06,3003,50332,3,110.79,31.65
2024-07-06,3003,50980,4,104.2,29.76
2024-07-06,3003,50395,1,50.39,14.4
2024-07-06,3003,50150,3,120.75,34.5
2024-07-06,3003,50462,6,88.56,25.32
2024-07-06,3003,50390,3,85.65,24.48
2024-07-06,3003,50543,6,115.26,32.94
2024-07-06,3003,50869,3,114.03,32.58
2024-07-06,3004,50023,1,18.47,5.28
2024-07-06,3004,50477,3,38.31,10.95
2024-07-06,3004,50250,3,119.07,34.02
2024-07-06,3004,50013,4,238.6,68.16
2024-07-06,3004,50435,1,31.02,8.86
2024-07-06,3004,50392,1,31.21,8.92
2024-07-06,3004,50100,4,29.92,8.56
2024-07-06,3004,50678,4,94.32,26.96
2024-07-06,3004,50132,3,48.48,13.86
2024-07-06,3004,50471,4,109.64,31.32
2024-07-06,3004,50431,1,62.02,17.72
2024-07-06,3004,50871,3,191.01,54.57
2024-07-06,3004,50030,4,217.0,62.0
2024-07-06,3004,50289,4,155.64,44.48
2024-07-06,3004,50883,3,52.32,14.94
2024-07-06,3004,50022,3,73.26,20.94
2024-07-06,3004,50252,1,34.19,9.77
2024-07-06,3004,50967,4,153.44,43.84
2024-07-06,3004,50624,4,96.92,27.68
2024-07-06,3004,50625,1,10.75,3.07
2024-07-06,3004,50592,1,40.94,11.7
2024-07-06,3004,50730,3,190.35,54.39
2024-07-06,3004,50179,3,81.39,23.25
2024-07-06,3004,50298,3,205.62,58.74
2024-07-06,3004,50048,4,202.88,57.96
2024-07-06,3004,50645,3,201.72,57.63
2024-07-06,3004,50561,6,121.74,34.8
2024-07-06,3004,50136,1,38.84,11.1
2024-07-06,3004,50898,7,109.55,31.29
2024-07-06,3004,50682,1,29.47,8.42
2024-07-06,3004,50787,7,226.38,64.68
2024-07-06,3004,50583,1,65.23,18.64
2024-07-06,3004,50999,1,35.5,10.14
2024-07-06,3004,50754,1,35.0,10.0
2024-07-06,3004,50987,1,49.77,14.22
2024-07-06,3005,50527,3,75.06,21.45
2024-07-06,3005,50223,4,176.96,50.56
2024-07-06,3005,50938,3,162.42,46.41
2024-07-06,3005,50491,3,161.58,46.17
2024-07-06,3005,50529,4,275.96,78.84
2024-07-06,3005,50100,3,22.44,6.42
2024-07-06,3005,50585,3,110.91,31.68
2024-07-06,3005,50071,1,56.74,16.21
2024-07-06,3005,50408,1,24.08,6.88
2024-07-06,3005,50732,3,201.48,57.57
2024-07-06,3005,50808,1,59.43,16.98
2024-07-06,3005,50984,1,20.4,5.83
2024-07-06,3005,50637,3,188.58,53.88
2024-07-06,3005,50336,4,180.2,51.48
2024-07-06,3005,50249,7,331.52,94.71
2024-07-06,3005,50599,4,140.0,40.0
2024-07-06,3005,50337,4,99.64,28.48
2024-07-06,3005,50461,4,128.4,36.68
2024-07-06,3005,50300,6,234.78,67.08
2024-07-06,3005,50156,1,38.35,10.96
2024-07-06,3005,50330,6,415.98,118.86
2024-07-06,3005,50020,1,22.53,6.44
2024-07-06,3005,50876,3,72.21,20.64
2024-07-06,3005,50369,6,173.04,49.44
2024-07-06,3005,50680,3,56.49,16.14
2024-07-06,3005,50963,1,27.78,7.94
2024-07-06,3005,50150,3,120.75,34.5
2024-07-06,3005,50280,1,27.47,7.85
2024-07-06,3005,50362,4,109.6,31.32
2024-07-06,3005,50956,1,60.52,17.29
2024-07-06,3005,50884,3,116.37,33.24
2024-07-06,3005,50151,1,47.19,13.48
2024-07-06,3005,50480,3,192.48,54.99
2024-07-06,3005,50600,6,318.96,91.14
2024-07-06,3005,50097,3,40.32,11.52
2024-07-06,3005,50017,3,84.33,24.09
2024-07-06,3005,50844,7,58.52,16.73
2024-07-06,3005,50776,6,340.86,97.38
2024-07-06,3005,50976,4,40.92,11.68
2024-07-06,3005,50211,1,33.28,9.51
2024-07-06,3005,50179,3,81.39,23.25
2024-07-06,3005,50327,1,35.29,10.08
2024-07-06,3005,50107,6,401.1,114.6
2024-07-06,3005,50308,1,15.13,4.32
2024-07-06,3005,50682,3,88.41,25.26
2024-07-06,3005,50478,1,26.52,7.58
2024-07-06,3005,50819,6,234.72,67.08
2024-07-06,3005,50361,3,52.68,15.06
2024-07-06,3005,50696,6,97.44,27.84
2024-07-06,3005,50847,3,45.36,12.96
2024-07-06,3005,50498,6,190.5,54.42
2024-07-06,3005,50322,1,17.86,5.1
2024-07-06,3005,50304,4,158.36,45.24
2024-07-06,3005,50433,1,32.2,9.2
2024-07-06,3005,50373,1,25.52,7.29
2024-07-06,3005,50497,1,60.07,17.16
2024-07-06,3005,50049,1,30.24,8.64
2024-07-06,3005,50864,3,26.16,7.47
2024-07-06,3005,50098,1,56.78,16.22
2024-07-06,3005,50540,3,32.64,9.33
2024-07-06,3005,50904,3,30.69,8.76
2024-07-06,3005,50396,1,68.71,19.63
2024-07-06,3005,50604,3,82.14,23.46
2024-07-06,3005,50422,1,58.18,16.62
2024-07-06,3005,50711,1,61.74,17.64
2024-07-06,3005,50541,4,270.04,77.16
2024-07-06,3005,50184,1,18.94,5.41
2024-07-06,3005,50123,1,15.43,4.41
2024-07-06,3005,50650,3,121.83,34.8
2024-07-06,3005,50390,4,114.2,32.64
2024-07-06,3005,50484,3,125.61,35.88
2024-07-06,3005,50058,4,94.88,27.12
2024-07-06,3005,50339,1,52.89,15.11
2024-07-06,3005,50002,1,21.6,6.17
2024-07-06,3005,50425,4,177.4,50.68
2024-07-06,3005,50807,1,22.64,6.47
2024-07-06,3005,50552,6,66.3,18.96
2024-07-06,3005,50094,4,276.12,78.88
2024-07-06,3005,50253,4,165.44,47.28
2024-07-06,3005,50469,3,26.79,7.65
2024-07-06,3006,50998,4,129.68,37.04
2024-07-06,3006,50327,7,247.03,70.56
2024-07-06,3006,50149,1,38.67,11.05
2024-07-06,3006,50722,3,22.17,6.33
2024-07-06,3006,50161,4,39.16,11.2
2024-07-06,3006,50582,4,173.48,49.56
2024-07-06,3006,50230,1,39.87,11.39
2024-07-06,3006,50453,6,198.48,56.7
2024-07-06,3006,50140,6,114.72,32.76
2024-07-06,3006,50912,3,172.41,49.26
2024-07-06,3006,50852,3,90.6,25.89
2024-07-06,3006,50411,4,30.24,8.64
2024-07-06,3006,50432,3,134.61,38.46
2024-07-06,3006,50583,1,65.23,18.64
2024-07-06,3006,50950,1,49.08,14.02
2024-07-06,3006,50408,3,72.24,20.64
2024-07-06,3006,50318,7,305.69,87.36
2024-07-06,3006,50779,7,173.95,49.7
2024-07-06,3006,50902,4,201.88,57.68
2024-07-06,3006,50258,3,127.05,36.3
2024-07-06,3006,50963,3,83.34,23.82
2024-07-06,3006,50727,4,231.16,66.04
2024-07-06,3006,50464,3,165.18,47.19
2024-07-06,3006,50419,6,191.58,54.72
2024-07-06,3006,50127,1,61.95,17.7
2024-07-06,3006,50925,1,27.44,7.84
2024-07-06,3006,50054,1,37.44,10.7
2024-07-06,3006,50740,3,83.07,23.73
2024-07-06,3007,50726,4,279.56,79.88
2024-07-06,3007,50013,3,178.95,51.12
2024-07-06,3007,50189,1,23.03,6.58
2024-07-06,3007,50801,1,8.55,2.44
2024-07-06,3007,50498,4,127.0,36.28
2024-07-06,3007,50750,4,202.96,58.0
2024-07-06,3007,50802,6,337.74,96.48
2024-07-06,3007,50291,4,80.96,23.12
2024-07-06,3007,50866,1,42.94,12.27
2024-07-06,3007,50060,3,90.48,25.86
2024-07-06,3007,50092,3,62.46,17.85
2024-07-06,3007,50076,3,24.18,6.9
2024-07-06,3007,50864,6,52.32,14.94
2024-07-06,3007,50993,1,64.16,18.33
2024-07-06,3007,50040,3,183.45,52.41
2024-07-06,3007,50567,4,211.92,60.56
2024-07-06,3007,50045,3,134.61,38.46
2024-07-06,3007,50724,10,382.6,109.3
2024-07-06,3007,50746,4,219.92,62.84
2024-07-06,3007,50167,1,44.77,12.79
2024-07-06,3007,50519,1,56.04,16.01
2024-07-06,3007,50048,3,152.16,43.47
2024-07-06,3007,50222,1,43.34,12.38
2024-07-06,3007,50376,4,102.92,29.4
2024-07-06,3007,50564,3,23.94,6.84
2024-07-06,3007,50950,1,49.08,14.02
2024-07-06,3007,50503,1,61.63,17.61
2024-07-06,3007,50019,3,204.21,58.35
2024-07-06,3007,50105,3,74.22,21.21
2024-07-06,3007,50396,4,274.84,78.52
2024-07-06,3007,50280,4,109.88,31.4
2024-07-06,3008,50339,4,211.56,60.44
2024-07-06,3008,50758,3,130.08,37.17
2024-07-06,3008,50149,1,38.67,11.05
2024-07-06,3008,50242,4,34.56,9.88
2024-07-06,3008,50552,1,11.05,3.16
2024-07-06,3008,50536,2,40.48,11.56
2024-07-06,3008,50922,1,68.28,19.51
2024-07-06,3008,50208,6,262.14,74.88
2024-07-06,3008,50355,1,33.45,9.56
2024-07-06,3008,50356,3,117.21,33.48
2024-07-06,3008,50302,3,46.17,13.2
2024-07-06,3008,50892,1,24.07,6.88
2024-07-06,3008,50468,1,39.16,11.19
2024-07-06,3009,50274,3,117.15,33.48
2024-07-06,3009,50819,1,39.12,11.18
2024-07-06,3009,50658,1,13.68,3.91
2024-07-06,3009,50101,1,55.61,15.89
2024-07-06,3009,50259,2,31.38,8.96
2024-07-06,3009,50407,1,36.65,10.47
2024-07-06,3009,50008,1,49.21,14.06
2024-07-06,3009,50503,1,61.63,17.61
2024-07-06,3009,50086,2,14.02,4.0
2024-07-06,3009,50664,2,36.84,10.52
2024-07-06,3009,50189,3,69.09,19.74
2024-07-06,3009,50918,1,63.08,18.02
2024-07-06,3009,50685,1,46.34,13.24
2024-07-06,3009,50890,4,107.2,30.64
2024-07-06,3009,50320,1,64.67,18.48
2024-07-06,3009,50176,3,155.01,44.28
2024-07-06,3009,50587,1,13.05,3.73
2024-07-06,3009,50290,2,42.5,12.14
2024-07-06,3009,50997,1,43.18,12.34
2024-07-06,3009,50908,1,8.04,2.3
2024-07-06,3009,50140,2,38.24,10.92
2024-07-06,3009,50987,1,49.77,14.22
2024-07-06,3009,50163,1,26.7,7.63
2024-07-06,3009,50016,2,135.44,38.7
2024-07-06,3009,50710,2,111.32,31.8
2024-07-06,3009,50509,1,64.93,18.55
2024-07-06,3009,50200,2,59.5,17.0
2024-07-06,3009,50427,1,7.03,2.01
2024-07-06,3009,50013,2,119.3,34.08
2024-07-06,3009,50196,1,47.84,13.67
2024-07-06,3009,50260,2,65.78,18.8
2024-07-06,3009,50428,3,84.03,24.0
2024-07-06,3009,50029,4,72.64,20.76
2024-07-06,3009,50185,4,114.4,32.68
2024-07-06,3009,50436,2,39.78,11.36
2024-07-06,3009,50493,2,49.5,14.14
2024-07-06,3009,50128,2,115.14,32.9
2024-07-06,3009,50258,3,127.05,36.3
2024-07-06,3009,50168,2,81.08,23.16
2024-07-06,3009,50039,1,35.62,10.18
2024-07-06,3009,50369,1,28.84,8.24
2024-07-06,3009,50023,1,18.47,5.28
2024-07-06,3009,50401,1,29.95,8.56
2024-07-06,3009,50006,3,196.98,56.28
2024-07-06,3009,50675,1,29.27,8.36
2024-07-06,3009,50170,1,56.56,16.16
2024-07-06,3009,50212,1,37.13,10.61
2024-07-06,3009,50714,5,294.0,84.0
2024-07-06,3009,50293,2,99.56,28.44
2024-07-06,3009,50206,3,46.29,13.23
2024-07-06,3009,50599,1,35.0,10.0
2024-07-06,3010,50125,4,150.32,42.96
2024-07-06,3010,50233,4,176.36,50.4
2024-07-06,3010,50599,1,35.0,10.0
2024-07-06,3010,50965,3,141.36,40.38
2024-07-06,3010,50046,4,124.76,35.64
2024-07-06,3010,50025,1,65.66,18.76
2024-07-06,3010,50322,4,71.44,20.4
2024-07-06,3010,50151,3,141.57,40.44
2024-07-06,3010,50821,3,75.84,21.66
2024-07-06,3010,50248,1,8.65,2.47
2024-07-06,3010,50849,3,33.78,9.66
2024-07-06,3010,50646,1,9.83,2.81
2024-07-06,3010,50688,3,147.6,42.18
2024-07-06,3010,50325,3,59.97,17.13
2024-07-06,3010,50541,4,270.04,77.16
2024-07-06,3010,50938,3,162.42,46.41
2024-07-06,3010,50969,4,258.12,73.76
2024-07-06,3010,50225,1,25.44,7.27
2024-07-06,3010,50469,4,35.72,10.2
2024-07-06,3010,50662,1,38.95,11.13
2024-07-06,3010,50696,4,64.96,18.56
2024-07-06,3010,50873,1,7.91,2.26
2024-07-06,3010,50617,4,175.24,50.08
2024-07-06,3010,50881,4,91.44,26.12
2024-07-06,3010,50911,3,120.45,34.41
2024-07-06,3010,50315,1,33.04,9.44
2024-07-06,3010,50181,4,41.56,11.88
2024-07-06,3010,50148,1,31.85,9.1
2024-07-06,3010,50043,1,59.53,17.01
2024-07-06,3010,50872,1,40.12,11.46
2024-07-06,3010,50702,3,102.57,29.31
2024-07-06,3010,50157,3,174.39,49.83
2024-07-06,3010,50108,1,67.37,19.25
2024-07-06,3010,50182,4,55.72,15.92
2024-07-06,3010,50703,6,211.2,60.36
2024-07-06,3010,50163,1,26.7,7.63
2024-07-06,3010,50560,3,68.01,19.44
2024-07-06,3010,50539,3,209.67,59.91
2024-07-06,3010,50598,4,279.44,79.84
2024-07-06,3010,50607,3,35.28,10.08
2024-07-06,3010,50884,6,232.74,66.48
2024-07-06,3010,50850,1,13.75,3.93
2024-07-06,3010,50063,4,199.48,57.0
2024-07-06,3010,50776,3,170.43,48.69
2024-07-06,3010,50377,1,62.97,17.99
2024-07-06,3010,50190,3,80.43,22.98
2024-07-06,3010,50174,3,155.49,44.43
2024-07-06,3010,50759,4,202.56,57.88
2024-07-06,3010,50750,3,152.22,43.5
2024-07-06,3010,50853,4,41.04,11.72
2024-07-06,3010,50709,4,42.96,12.28
2024-07-06,3010,50366,4,185.96,53.12
2024-07-06,3010,50624,1,24.23,6.92
2024-07-06,3010,50543,1,19.21,5.49
2024-07-06,3010,50277,1,32.91,9.4
2024-07-06,3010,50218,3,192.06,54.87
2024-07-06,3010,50177,3,199.26,56.94
2024-07-06,3010,50822,1,13.16,3.76
2024-07-06,3010,50533,1,36.39,10.4
2024-07-06,3010,50098,3,170.34,48.66
2024-07-06,3010,50149,1,38.67,11.05
2024-07-06,3010,50852,4,120.8,34.52
2024-07-06,3010,50080,1,63.83,18.24
2024-07-06,3010,50178,1,67.0,19.14
2024-07-06,3010,50753,4,34.56,9.88
2024-07-06,3010,50726,1,69.89,19.97
2024-07-06,3010,50909,4,146.48,41.84
2024-07-06,3010,50998,3,97.26,27.78
2024-07-06,3010,50493,3,74.25,21.21
2024-07-06,3010,50907,1,58.06,16.59
2024-07-06,3010,50692,3,76.47,21.84
2024-07-06,3010,50792,3,114.24,32.64
2024-07-06,3010,50817,3,81.99,23.43
2024-07-06,3010,50663,4,76.96,22.0
2024-07-06,3010,50952,4,127.96,36.56
2024-07-06,3010,50274,1,39.05,11.16
2024-07-06,3010,50344,1,44.84,12.81
2024-07-06,3010,50877,3,163.71,46.77
2024-07-06,3011,50941,1,26.17,7.48
2024-07-06,3011,50201,1,8.5,2.43
2024-07-06,3011,50213,2,101.3,28.94
2024-07-06,3011,50011,3,172.08,49.17
2024-07-06,3011,50671,2,85.82,24.52
2024-07-06,3011,50940,3,74.73,21.36
2024-07-06,3011,50460,4,70.44,20.12
2024-07-06,3011,50844,2,16.72,4.78
2024-07-06,3011,50876,1,24.07,6.88
2024-07-06,3011,50271,4,78.08,22.32
2024-07-06,3011,50120,2,69.5,19.86
2024-07-06,3011,50763,1,60.42,17.26
2024-07-06,3011,50349,3,71.31,20.37
2024-07-06,3011,50553,3,90.39,25.83
2024-07-06,3011,50396,1,68.71,19.63
2024-07-06,3011,50356,2,78.14,22.32
2024-07-06,3011,50216,1,30.11,8.6
2024-07-06,3011,50051,1,10.82,3.09
2024-07-06,3011,50890,1,26.8,7.66
2024-07-06,3011,50079,3,31.29,8.94
2024-07-06,3011,50927,3,114.42,32.7
2024-07-06,3011,50420,1,59.39,16.97
2024-07-06,3011,50419,3,95.79,27.36
2024-07-06,3011,50391,4,33.88,9.68
2024-07-06,3011,50501,2,109.92,31.4
2024-07-06,3011,50340,1,64.81,18.52
2024-07-06,3011,50972,3,114.03,32.58
2024-07-06,3011,50521,2,128.92,36.84
2024-07-06,3011,50156,1,38.35,10.96
2024-07-06,3011,50688,1,49.2,14.06
2024-07-06,3011,50502,2,15.62,4.46
2024-07-06,3011,50698,2,21.4,6.12
2024-07-06,3011,50933,3,58.08,16.59
2024-07-06,3011,50510,2,16.54,4.72
2024-07-06,3011,50493,1,24.75,7.07
2024-07-06,3011,50774,1,9.77,2.79
2024-07-06,3011,50982,1,29.74,8.5
2024-07-06,3011,50393,3,134.64,38.46
2024-07-06,3011,50103,2,32.98,9.42
2024-07-06,3011,50091,1,7.78,2.22
2024-07-06,3011,50275,1,53.47,15.28
2024-07-06,3011,50272,3,27.69,7.92
2024-07-06,3011,50534,3,167.19,47.76
2024-07-06,3011,50456,2,50.6,14.46
2024-07-06,3011,50205,2,22.2,6.34
2024-07-06,3011,50355,1,33.45,9.56
2024-07-06,3011,50519,2,112.08,32.02
2024-07-06,3011,50630,1,52.01,14.86
2024-07-06,3011,50086,2,14.02,4.0
2024-07-06,3011,50573,2,71.74,20.5
2024-07-06,3011,50916,3,118.56,33.87
2024-07-06,3011,50464,1,55.06,15.73
2024-07-06,3011,50842,5,295.45,84.4
2024-07-06,3011,50838,1,13.66,3.9
2024-07-06,3011,50624,2,48.46,13.84
2024-07-06,3011,50348,2,97.64,27.9
2024-07-06,3011,50880,2,26.82,7.66
2024-07-06,3011,50628,2,96.88,27.68
2024-07-06,3011,50138,2,121.86,34.82
2024-07-06,3011,50122,1,63.91,18.26
2024-07-06,3011,50760,2,123.9,35.4
2024-07-06,3012,50455,3,40.41,11.55
2024-07-06,3012,50918,7,441.56,126.14
2024-07-06,3012,50177,15,996.3,284.7
2024-07-06,3012,50547,7,242.62,69.3
2024-07-06,3012,50172,3,124.41,35.55
2024-07-06,3012,50330,11,762.63,217.91
